id,name_first,name_middle,name_last,political_affiliations,race,position_url,position_type,job_title,sector,organization,date_nominated,date_start,date_termination,court_resource_url,court_id,court_short_name,court_full_name,court_url
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v3/positions/52590/,,Director,,"Net Integrated Services, Inc.",,1997-01-01,1998-01-01,,,,,
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v3/positions/52591/,,Director,,"Net Integrated Services, Inc.",,1997-01-01,1998-01-01,,,,,
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v3/positions/52583/,,Chief Technology Officer,,Synergy Companies,,1999-01-01,2001-12-01,,,,,
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v3/positions/52584/,,Chief Technology Officer,,Synergy Companies,,1999-01-01,2001-12-01,,,,,
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v3/positions/52586/,,Chief Technology Officer,,Synergy Companies,,1999-01-01,2001-12-01,,,,,
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v3/positions/52585/,,Chief Technology Officer,,Synergy Companies,,1999-01-01,2001-12-01,,,,,
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v3/positions/52587/,,Chief Technology Officer,,Synergy Companies,,1999-01-01,2001-12-01,,,,,
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v3/positions/52588/,,Chief Technology Officer,,Synergy Companies,,1999-01-01,2001-12-01,,,,,
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v3/positions/52589/,,Chief Technology Officer,,Synergy Companies,,1999-01-01,2001-12-01,,,,,
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v3/positions/52590/,,Chief Technology Officer,,Synergy Companies,,1999-01-01,2001-12-01,,,,,
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v3/positions/52591/,,Chief Technology Officer,,Synergy Companies,,1999-01-01,2001-12-01,,,,,
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v3/positions/52583/,,"Project Lead, Network Service Division",,Southwest Bank of Texas,,2001-01-01,2002-01-01,,,,,
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v3/positions/52584/,,"Project Lead, Network Service Division",,Southwest Bank of Texas,,2001-01-01,2002-01-01,,,,,
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v3/positions/52586/,,"Project Lead, Network Service Division",,Southwest Bank of Texas,,2001-01-01,2002-01-01,,,,,
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v3/positions/52585/,,"Project Lead, Network Service Division",,Southwest Bank of Texas,,2001-01-01,2002-01-01,,,,,
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v3/positions/52587/,,"Project Lead, Network Service Division",,Southwest Bank of Texas,,2001-01-01,2002-01-01,,,,,
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v3/positions/52588/,,"Project Lead, Network Service Division",,Southwest Bank of Texas,,2001-01-01,2002-01-01,,,,,
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v3/positions/52589/,,"Project Lead, Network Service Division",,Southwest Bank of Texas,,2001-01-01,2002-01-01,,,,,
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v3/positions/52590/,,"Project Lead, Network Service Division",,Southwest Bank of Texas,,2001-01-01,2002-01-01,,,,,
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v3/positions/52591/,,"Project Lead, Network Service Division",,Southwest Bank of Texas,,2001-01-01,2002-01-01,,,,,
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v3/positions/52583/,,Senior Technical Consulting Engineer (transactional),2,AT&T Mobility,,2003-01-01,2010-01-01,,,,,
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v3/positions/52584/,,Senior Technical Consulting Engineer (transactional),2,AT&T Mobility,,2003-01-01,2010-01-01,,,,,
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v3/positions/52586/,,Senior Technical Consulting Engineer (transactional),2,AT&T Mobility,,2003-01-01,2010-01-01,,,,,
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v3/positions/52585/,,Senior Technical Consulting Engineer (transactional),2,AT&T Mobility,,2003-01-01,2010-01-01,,,,,
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v3/positions/52587/,,Senior Technical Consulting Engineer (transactional),2,AT&T Mobility,,2003-01-01,2010-01-01,,,,,
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v3/positions/52588/,,Senior Technical Consulting Engineer (transactional),2,AT&T Mobility,,2003-01-01,2010-01-01,,,,,
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v3/positions/52589/,,Senior Technical Consulting Engineer (transactional),2,AT&T Mobility,,2003-01-01,2010-01-01,,,,,
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v3/positions/52590/,,Senior Technical Consulting Engineer (transactional),2,AT&T Mobility,,2003-01-01,2010-01-01,,,,,
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v3/positions/52591/,,Senior Technical Consulting Engineer (transactional),2,AT&T Mobility,,2003-01-01,2010-01-01,,,,,
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v3/positions/52583/,,"Senior Project Manager, Network Technical Engineer",1,AT&T Mobility,,2010-01-01,2015-09-01,,,,,
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v3/positions/52584/,,"Senior Project Manager, Network Technical Engineer",1,AT&T Mobility,,2010-01-01,2015-09-01,,,,,
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v3/positions/52586/,,"Senior Project Manager, Network Technical Engineer",1,AT&T Mobility,,2010-01-01,2015-09-01,,,,,
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v3/positions/52585/,,"Senior Project Manager, Network Technical Engineer",1,AT&T Mobility,,2010-01-01,2015-09-01,,,,,
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v3/positions/52587/,,"Senior Project Manager, Network Technical Engineer",1,AT&T Mobility,,2010-01-01,2015-09-01,,,,,
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v3/positions/52588/,,"Senior Project Manager, Network Technical Engineer",1,AT&T Mobility,,2010-01-01,2015-09-01,,,,,
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v3/positions/52589/,,"Senior Project Manager, Network Technical Engineer",1,AT&T Mobility,,2010-01-01,2015-09-01,,,,,
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v3/positions/52590/,,"Senior Project Manager, Network Technical Engineer",1,AT&T Mobility,,2010-01-01,2015-09-01,,,,,
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v3/positions/52591/,,"Senior Project Manager, Network Technical Engineer",1,AT&T Mobility,,2010-01-01,2015-09-01,,,,,
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v3/positions/52583/,,Owner,1,Zimmerer & Associates PLLC,,1984-01-01,1995-01-01,,,,,
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v3/positions/52584/,,Owner,1,Zimmerer & Associates PLLC,,1984-01-01,1995-01-01,,,,,
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v3/positions/52586/,,Owner,1,Zimmerer & Associates PLLC,,1984-01-01,1995-01-01,,,,,
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v3/positions/52585/,,Owner,1,Zimmerer & Associates PLLC,,1984-01-01,1995-01-01,,,,,
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v3/positions/52587/,,Owner,1,Zimmerer & Associates PLLC,,1984-01-01,1995-01-01,,,,,
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v3/positions/52588/,,Owner,1,Zimmerer & Associates PLLC,,1984-01-01,1995-01-01,,,,,
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v3/positions/52589/,,Owner,1,Zimmerer & Associates PLLC,,1984-01-01,1995-01-01,,,,,
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v3/positions/52590/,,Owner,1,Zimmerer & Associates PLLC,,1984-01-01,1995-01-01,,,,,
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v3/positions/52591/,,Owner,1,Zimmerer & Associates PLLC,,1984-01-01,1995-01-01,,,,,
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v3/positions/52583/,,Owner,1,Zimmerer & Associates PLLC,,2015-09-01,2018-12-01,,,,,
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v3/positions/52584/,,Owner,1,Zimmerer & Associates PLLC,,2015-09-01,2018-12-01,,,,,
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v3/positions/52586/,,Owner,1,Zimmerer & Associates PLLC,,2015-09-01,2018-12-01,,,,,
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v3/positions/52585/,,Owner,1,Zimmerer & Associates PLLC,,2015-09-01,2018-12-01,,,,,
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v3/positions/52587/,,Owner,1,Zimmerer & Associates PLLC,,2015-09-01,2018-12-01,,,,,
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v3/positions/52588/,,Owner,1,Zimmerer & Associates PLLC,,2015-09-01,2018-12-01,,,,,
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v3/positions/52589/,,Owner,1,Zimmerer & Associates PLLC,,2015-09-01,2018-12-01,,,,,
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v3/positions/52590/,,Owner,1,Zimmerer & Associates PLLC,,2015-09-01,2018-12-01,,,,,
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v3/positions/52591/,,Owner,1,Zimmerer & Associates PLLC,,2015-09-01,2018-12-01,,,,,
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v3/positions/52583/,,Corporate Counsel and Vice-President of Human Resources,1,"Net Integrated Services, Inc.",,1995-01-01,1996-01-01,,,,,
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v3/positions/52584/,,Corporate Counsel and Vice-President of Human Resources,1,"Net Integrated Services, Inc.",,1995-01-01,1996-01-01,,,,,
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v3/positions/52586/,,Corporate Counsel and Vice-President of Human Resources,1,"Net Integrated Services, Inc.",,1995-01-01,1996-01-01,,,,,
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v3/positions/52585/,,Corporate Counsel and Vice-President of Human Resources,1,"Net Integrated Services, Inc.",,1995-01-01,1996-01-01,,,,,
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v3/positions/52587/,,Corporate Counsel and Vice-President of Human Resources,1,"Net Integrated Services, Inc.",,1995-01-01,1996-01-01,,,,,
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v3/positions/52588/,,Corporate Counsel and Vice-President of Human Resources,1,"Net Integrated Services, Inc.",,1995-01-01,1996-01-01,,,,,
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v3/positions/52589/,,Corporate Counsel and Vice-President of Human Resources,1,"Net Integrated Services, Inc.",,1995-01-01,1996-01-01,,,,,
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v3/positions/52590/,,Corporate Counsel and Vice-President of Human Resources,1,"Net Integrated Services, Inc.",,1995-01-01,1996-01-01,,,,,
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v3/positions/52591/,,Corporate Counsel and Vice-President of Human Resources,1,"Net Integrated Services, Inc.",,1995-01-01,1996-01-01,,,,,
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v3/positions/52583/,jus,,2,,,2019-01-01,2024-12-31,https://www.courtlistener.com/api/rest/v3/courts/txctapp14/,txctapp14,"Tex. App. Ct., 14th Dist. (Houston)","Texas Court of Appeals, 14th District (Houston)",http://www.txcourts.gov/14thcoa.aspx
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v3/positions/52584/,jus,,2,,,2019-01-01,2024-12-31,https://www.courtlistener.com/api/rest/v3/courts/txctapp14/,txctapp14,"Tex. App. Ct., 14th Dist. (Houston)","Texas Court of Appeals, 14th District (Houston)",http://www.txcourts.gov/14thcoa.aspx
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v3/positions/52586/,jus,,2,,,2019-01-01,2024-12-31,https://www.courtlistener.com/api/rest/v3/courts/txctapp14/,txctapp14,"Tex. App. Ct., 14th Dist. (Houston)","Texas Court of Appeals, 14th District (Houston)",http://www.txcourts.gov/14thcoa.aspx
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v3/positions/52585/,jus,,2,,,2019-01-01,2024-12-31,https://www.courtlistener.com/api/rest/v3/courts/txctapp14/,txctapp14,"Tex. App. Ct., 14th Dist. (Houston)","Texas Court of Appeals, 14th District (Houston)",http://www.txcourts.gov/14thcoa.aspx
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v3/positions/52587/,jus,,2,,,2019-01-01,2024-12-31,https://www.courtlistener.com/api/rest/v3/courts/txctapp14/,txctapp14,"Tex. App. Ct., 14th Dist. (Houston)","Texas Court of Appeals, 14th District (Houston)",http://www.txcourts.gov/14thcoa.aspx
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v3/positions/52588/,jus,,2,,,2019-01-01,2024-12-31,https://www.courtlistener.com/api/rest/v3/courts/txctapp14/,txctapp14,"Tex. App. Ct., 14th Dist. (Houston)","Texas Court of Appeals, 14th District (Houston)",http://www.txcourts.gov/14thcoa.aspx
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v3/positions/52589/,jus,,2,,,2019-01-01,2024-12-31,https://www.courtlistener.com/api/rest/v3/courts/txctapp14/,txctapp14,"Tex. App. Ct., 14th Dist. (Houston)","Texas Court of Appeals, 14th District (Houston)",http://www.txcourts.gov/14thcoa.aspx
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v3/positions/52590/,jus,,2,,,2019-01-01,2024-12-31,https://www.courtlistener.com/api/rest/v3/courts/txctapp14/,txctapp14,"Tex. App. Ct., 14th Dist. (Houston)","Texas Court of Appeals, 14th District (Houston)",http://www.txcourts.gov/14thcoa.aspx
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v3/positions/52591/,jus,,2,,,2019-01-01,2024-12-31,https://www.courtlistener.com/api/rest/v3/courts/txctapp14/,txctapp14,"Tex. App. Ct., 14th Dist. (Houston)","Texas Court of Appeals, 14th District (Houston)",http://www.txcourts.gov/14thcoa.aspx
16201,John,W.,Youngblood,r,w,https://www.courtlistener.com/api/rest/v3/positions/52577/,prac,,1,"Glaser and Youngblood, Attorneys at Law",,2002-01-01,2011-07-01,,,,,
16201,John,W.,Youngblood,r,w,https://www.courtlistener.com/api/rest/v3/positions/52578/,prac,,1,"Glaser and Youngblood, Attorneys at Law",,2002-01-01,2011-07-01,,,,,
16201,John,W.,Youngblood,r,w,https://www.courtlistener.com/api/rest/v3/positions/52579/,prac,,1,"Glaser and Youngblood, Attorneys at Law",,2002-01-01,2011-07-01,,,,,
16201,John,W.,Youngblood,r,w,https://www.courtlistener.com/api/rest/v3/positions/52580/,prac,,1,"Glaser and Youngblood, Attorneys at Law",,2002-01-01,2011-07-01,,,,,
16201,John,W.,Youngblood,r,w,https://www.courtlistener.com/api/rest/v3/positions/52581/,prac,,1,"Glaser and Youngblood, Attorneys at Law",,2002-01-01,2011-07-01,,,,,
16201,John,W.,Youngblood,r,w,https://www.courtlistener.com/api/rest/v3/positions/52582/,prac,,1,"Glaser and Youngblood, Attorneys at Law",,2002-01-01,2011-07-01,,,,,
16201,John,W.,Youngblood,r,w,https://www.courtlistener.com/api/rest/v3/positions/52577/,,Director of the System Risk Management and Safety Office,,,,1992-01-01,2002-01-01,,,,,
16201,John,W.,Youngblood,r,w,https://www.courtlistener.com/api/rest/v3/positions/52578/,,Director of the System Risk Management and Safety Office,,,,1992-01-01,2002-01-01,,,,,
16201,John,W.,Youngblood,r,w,https://www.courtlistener.com/api/rest/v3/positions/52579/,,Director of the System Risk Management and Safety Office,,,,1992-01-01,2002-01-01,,,,,
16201,John,W.,Youngblood,r,w,https://www.courtlistener.com/api/rest/v3/positions/52580/,,Director of the System Risk Management and Safety Office,,,,1992-01-01,2002-01-01,,,,,
16201,John,W.,Youngblood,r,w,https://www.courtlistener.com/api/rest/v3/positions/52581/,,Director of the System Risk Management and Safety Office,,,,1992-01-01,2002-01-01,,,,,
16201,John,W.,Youngblood,r,w,https://www.courtlistener.com/api/rest/v3/positions/52582/,,Director of the System Risk Management and Safety Office,,,,1992-01-01,2002-01-01,,,,,
16201,John,W.,Youngblood,r,w,https://www.courtlistener.com/api/rest/v3/positions/52577/,pres-jud,,2,,,2021-01-01,2024-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct21/,texdistct21,Tex. 20th Jud. Dist. Ct.,Texas 20th Judicial District Court,http://www.milamcounty.org/
16201,John,W.,Youngblood,r,w,https://www.courtlistener.com/api/rest/v3/positions/52578/,pres-jud,,2,,,2021-01-01,2024-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct21/,texdistct21,Tex. 20th Jud. Dist. Ct.,Texas 20th Judicial District Court,http://www.milamcounty.org/
16201,John,W.,Youngblood,r,w,https://www.courtlistener.com/api/rest/v3/positions/52579/,pres-jud,,2,,,2021-01-01,2024-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct21/,texdistct21,Tex. 20th Jud. Dist. Ct.,Texas 20th Judicial District Court,http://www.milamcounty.org/
16201,John,W.,Youngblood,r,w,https://www.courtlistener.com/api/rest/v3/positions/52580/,pres-jud,,2,,,2021-01-01,2024-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct21/,texdistct21,Tex. 20th Jud. Dist. Ct.,Texas 20th Judicial District Court,http://www.milamcounty.org/
16201,John,W.,Youngblood,r,w,https://www.courtlistener.com/api/rest/v3/positions/52581/,pres-jud,,2,,,2021-01-01,2024-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct21/,texdistct21,Tex. 20th Jud. Dist. Ct.,Texas 20th Judicial District Court,http://www.milamcounty.org/
16201,John,W.,Youngblood,r,w,https://www.courtlistener.com/api/rest/v3/positions/52582/,pres-jud,,2,,,2021-01-01,2024-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct21/,texdistct21,Tex. 20th Jud. Dist. Ct.,Texas 20th Judicial District Court,http://www.milamcounty.org/
16201,John,W.,Youngblood,r,w,https://www.courtlistener.com/api/rest/v3/positions/52577/,pres-jud,,2,,,2017-01-01,2020-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct21/,texdistct21,Tex. 20th Jud. Dist. Ct.,Texas 20th Judicial District Court,http://www.milamcounty.org/
16201,John,W.,Youngblood,r,w,https://www.courtlistener.com/api/rest/v3/positions/52578/,pres-jud,,2,,,2017-01-01,2020-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct21/,texdistct21,Tex. 20th Jud. Dist. Ct.,Texas 20th Judicial District Court,http://www.milamcounty.org/
16201,John,W.,Youngblood,r,w,https://www.courtlistener.com/api/rest/v3/positions/52579/,pres-jud,,2,,,2017-01-01,2020-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct21/,texdistct21,Tex. 20th Jud. Dist. Ct.,Texas 20th Judicial District Court,http://www.milamcounty.org/
16201,John,W.,Youngblood,r,w,https://www.courtlistener.com/api/rest/v3/positions/52580/,pres-jud,,2,,,2017-01-01,2020-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct21/,texdistct21,Tex. 20th Jud. Dist. Ct.,Texas 20th Judicial District Court,http://www.milamcounty.org/
16201,John,W.,Youngblood,r,w,https://www.courtlistener.com/api/rest/v3/positions/52581/,pres-jud,,2,,,2017-01-01,2020-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct21/,texdistct21,Tex. 20th Jud. Dist. Ct.,Texas 20th Judicial District Court,http://www.milamcounty.org/
16201,John,W.,Youngblood,r,w,https://www.courtlistener.com/api/rest/v3/positions/52582/,pres-jud,,2,,,2017-01-01,2020-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct21/,texdistct21,Tex. 20th Jud. Dist. Ct.,Texas 20th Judicial District Court,http://www.milamcounty.org/
16201,John,W.,Youngblood,r,w,https://www.courtlistener.com/api/rest/v3/positions/52577/,pres-jud,,2,,,2013-01-01,2016-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct21/,texdistct21,Tex. 20th Jud. Dist. Ct.,Texas 20th Judicial District Court,http://www.milamcounty.org/
16201,John,W.,Youngblood,r,w,https://www.courtlistener.com/api/rest/v3/positions/52578/,pres-jud,,2,,,2013-01-01,2016-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct21/,texdistct21,Tex. 20th Jud. Dist. Ct.,Texas 20th Judicial District Court,http://www.milamcounty.org/
16201,John,W.,Youngblood,r,w,https://www.courtlistener.com/api/rest/v3/positions/52579/,pres-jud,,2,,,2013-01-01,2016-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct21/,texdistct21,Tex. 20th Jud. Dist. Ct.,Texas 20th Judicial District Court,http://www.milamcounty.org/
16201,John,W.,Youngblood,r,w,https://www.courtlistener.com/api/rest/v3/positions/52580/,pres-jud,,2,,,2013-01-01,2016-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct21/,texdistct21,Tex. 20th Jud. Dist. Ct.,Texas 20th Judicial District Court,http://www.milamcounty.org/
16201,John,W.,Youngblood,r,w,https://www.courtlistener.com/api/rest/v3/positions/52581/,pres-jud,,2,,,2013-01-01,2016-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct21/,texdistct21,Tex. 20th Jud. Dist. Ct.,Texas 20th Judicial District Court,http://www.milamcounty.org/
16201,John,W.,Youngblood,r,w,https://www.courtlistener.com/api/rest/v3/positions/52582/,pres-jud,,2,,,2013-01-01,2016-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct21/,texdistct21,Tex. 20th Jud. Dist. Ct.,Texas 20th Judicial District Court,http://www.milamcounty.org/
16201,John,W.,Youngblood,r,w,https://www.courtlistener.com/api/rest/v3/positions/52577/,pres-jud,,2,,,2011-07-26,2012-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct21/,texdistct21,Tex. 20th Jud. Dist. Ct.,Texas 20th Judicial District Court,http://www.milamcounty.org/
16201,John,W.,Youngblood,r,w,https://www.courtlistener.com/api/rest/v3/positions/52578/,pres-jud,,2,,,2011-07-26,2012-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct21/,texdistct21,Tex. 20th Jud. Dist. Ct.,Texas 20th Judicial District Court,http://www.milamcounty.org/
16201,John,W.,Youngblood,r,w,https://www.courtlistener.com/api/rest/v3/positions/52579/,pres-jud,,2,,,2011-07-26,2012-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct21/,texdistct21,Tex. 20th Jud. Dist. Ct.,Texas 20th Judicial District Court,http://www.milamcounty.org/
16201,John,W.,Youngblood,r,w,https://www.courtlistener.com/api/rest/v3/positions/52580/,pres-jud,,2,,,2011-07-26,2012-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct21/,texdistct21,Tex. 20th Jud. Dist. Ct.,Texas 20th Judicial District Court,http://www.milamcounty.org/
16201,John,W.,Youngblood,r,w,https://www.courtlistener.com/api/rest/v3/positions/52581/,pres-jud,,2,,,2011-07-26,2012-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct21/,texdistct21,Tex. 20th Jud. Dist. Ct.,Texas 20th Judicial District Court,http://www.milamcounty.org/
16201,John,W.,Youngblood,r,w,https://www.courtlistener.com/api/rest/v3/positions/52582/,pres-jud,,2,,,2011-07-26,2012-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct21/,texdistct21,Tex. 20th Jud. Dist. Ct.,Texas 20th Judicial District Court,http://www.milamcounty.org/
16200,Tina,,Yoo Clinton,d,a,https://www.courtlistener.com/api/rest/v3/positions/52572/,,Partner/Consultant,1,"Choe, Holen, Yoo & Burchfiel, P.C.",,2006-01-01,2011-01-01,,,,,
16200,Tina,,Yoo Clinton,d,a,https://www.courtlistener.com/api/rest/v3/positions/52573/,,Partner/Consultant,1,"Choe, Holen, Yoo & Burchfiel, P.C.",,2006-01-01,2011-01-01,,,,,
16200,Tina,,Yoo Clinton,d,a,https://www.courtlistener.com/api/rest/v3/positions/52574/,,Partner/Consultant,1,"Choe, Holen, Yoo & Burchfiel, P.C.",,2006-01-01,2011-01-01,,,,,
16200,Tina,,Yoo Clinton,d,a,https://www.courtlistener.com/api/rest/v3/positions/52575/,,Partner/Consultant,1,"Choe, Holen, Yoo & Burchfiel, P.C.",,2006-01-01,2011-01-01,,,,,
16200,Tina,,Yoo Clinton,d,a,https://www.courtlistener.com/api/rest/v3/positions/52576/,,Partner/Consultant,1,"Choe, Holen, Yoo & Burchfiel, P.C.",,2006-01-01,2011-01-01,,,,,
16200,Tina,,Yoo Clinton,d,a,https://www.courtlistener.com/api/rest/v3/positions/52572/,ada,,2,Dallas County District Attorney's Office,,1995-01-01,2006-01-01,,,,,
16200,Tina,,Yoo Clinton,d,a,https://www.courtlistener.com/api/rest/v3/positions/52573/,ada,,2,Dallas County District Attorney's Office,,1995-01-01,2006-01-01,,,,,
16200,Tina,,Yoo Clinton,d,a,https://www.courtlistener.com/api/rest/v3/positions/52574/,ada,,2,Dallas County District Attorney's Office,,1995-01-01,2006-01-01,,,,,
16200,Tina,,Yoo Clinton,d,a,https://www.courtlistener.com/api/rest/v3/positions/52575/,ada,,2,Dallas County District Attorney's Office,,1995-01-01,2006-01-01,,,,,
16200,Tina,,Yoo Clinton,d,a,https://www.courtlistener.com/api/rest/v3/positions/52576/,ada,,2,Dallas County District Attorney's Office,,1995-01-01,2006-01-01,,,,,
16200,Tina,,Yoo Clinton,d,a,https://www.courtlistener.com/api/rest/v3/positions/52572/,pres-jud,,2,"Texas County Courts at Law, Dallas Count Criminal Court No. 8",,2015-01-01,2018-12-31,,,,,
16200,Tina,,Yoo Clinton,d,a,https://www.courtlistener.com/api/rest/v3/positions/52573/,pres-jud,,2,"Texas County Courts at Law, Dallas Count Criminal Court No. 8",,2015-01-01,2018-12-31,,,,,
