id,name_first,name_middle,name_last,political_affiliations,race,position_url,position_type,job_title,sector,organization,date_nominated,date_start,date_termination,court_resource_url,court_id,court_short_name,court_full_name,court_url
16095,Bonnie,,Sudderth,r,w,https://www.courtlistener.com/api/rest/v3/positions/52097/,c-jus,,2,,,2017-10-05,2018-12-31,https://www.courtlistener.com/api/rest/v3/courts/txctapp2/,txctapp2,"Tex. App. Ct., 2nd Dist. (Fort Worth)","Texas Court of Appeals, 2nd District (Fort Worth)",http://www.txcourts.gov/2ndcoa.aspx
16095,Bonnie,,Sudderth,r,w,https://www.courtlistener.com/api/rest/v3/positions/52100/,c-jus,,2,,,2017-10-05,2018-12-31,https://www.courtlistener.com/api/rest/v3/courts/txctapp2/,txctapp2,"Tex. App. Ct., 2nd Dist. (Fort Worth)","Texas Court of Appeals, 2nd District (Fort Worth)",http://www.txcourts.gov/2ndcoa.aspx
16095,Bonnie,,Sudderth,r,w,https://www.courtlistener.com/api/rest/v3/positions/52101/,c-jus,,2,,,2017-10-05,2018-12-31,https://www.courtlistener.com/api/rest/v3/courts/txctapp2/,txctapp2,"Tex. App. Ct., 2nd Dist. (Fort Worth)","Texas Court of Appeals, 2nd District (Fort Worth)",http://www.txcourts.gov/2ndcoa.aspx
16095,Bonnie,,Sudderth,r,w,https://www.courtlistener.com/api/rest/v3/positions/52102/,c-jus,,2,,,2017-10-05,2018-12-31,https://www.courtlistener.com/api/rest/v3/courts/txctapp2/,txctapp2,"Tex. App. Ct., 2nd Dist. (Fort Worth)","Texas Court of Appeals, 2nd District (Fort Worth)",http://www.txcourts.gov/2ndcoa.aspx
16095,Bonnie,,Sudderth,r,w,https://www.courtlistener.com/api/rest/v3/positions/52099/,c-jus,,2,,,2017-10-05,2018-12-31,https://www.courtlistener.com/api/rest/v3/courts/txctapp2/,txctapp2,"Tex. App. Ct., 2nd Dist. (Fort Worth)","Texas Court of Appeals, 2nd District (Fort Worth)",http://www.txcourts.gov/2ndcoa.aspx
16094,Evan,Clay,Stubbs,r,w,https://www.courtlistener.com/api/rest/v3/positions/52085/,pres-jud,,2,,,2019-01-01,2022-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct425/,texdistct425,Tex. 424th Jud. Dist. Ct.,Texas 424th Judicial District Court,http://dcourttexas.org
16094,Evan,Clay,Stubbs,r,w,https://www.courtlistener.com/api/rest/v3/positions/52086/,pres-jud,,2,,,2019-01-01,2022-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct425/,texdistct425,Tex. 424th Jud. Dist. Ct.,Texas 424th Judicial District Court,http://dcourttexas.org
16094,Evan,Clay,Stubbs,r,w,https://www.courtlistener.com/api/rest/v3/positions/52087/,pres-jud,,2,,,2019-01-01,2022-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct425/,texdistct425,Tex. 424th Jud. Dist. Ct.,Texas 424th Judicial District Court,http://dcourttexas.org
16094,Evan,Clay,Stubbs,r,w,https://www.courtlistener.com/api/rest/v3/positions/52088/,pres-jud,,2,,,2019-01-01,2022-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct425/,texdistct425,Tex. 424th Jud. Dist. Ct.,Texas 424th Judicial District Court,http://dcourttexas.org
16094,Evan,Clay,Stubbs,r,w,https://www.courtlistener.com/api/rest/v3/positions/52085/,pres-jud,,2,,,2015-01-01,2018-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct425/,texdistct425,Tex. 424th Jud. Dist. Ct.,Texas 424th Judicial District Court,http://dcourttexas.org
16094,Evan,Clay,Stubbs,r,w,https://www.courtlistener.com/api/rest/v3/positions/52086/,pres-jud,,2,,,2015-01-01,2018-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct425/,texdistct425,Tex. 424th Jud. Dist. Ct.,Texas 424th Judicial District Court,http://dcourttexas.org
16094,Evan,Clay,Stubbs,r,w,https://www.courtlistener.com/api/rest/v3/positions/52087/,pres-jud,,2,,,2015-01-01,2018-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct425/,texdistct425,Tex. 424th Jud. Dist. Ct.,Texas 424th Judicial District Court,http://dcourttexas.org
16094,Evan,Clay,Stubbs,r,w,https://www.courtlistener.com/api/rest/v3/positions/52088/,pres-jud,,2,,,2015-01-01,2018-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct425/,texdistct425,Tex. 424th Jud. Dist. Ct.,Texas 424th Judicial District Court,http://dcourttexas.org
16094,Evan,Clay,Stubbs,r,w,https://www.courtlistener.com/api/rest/v3/positions/52085/,,Owner/Practitioner,1,Stubbs Law Office,,,,,,,,
16094,Evan,Clay,Stubbs,r,w,https://www.courtlistener.com/api/rest/v3/positions/52086/,,Owner/Practitioner,1,Stubbs Law Office,,,,,,,,
16094,Evan,Clay,Stubbs,r,w,https://www.courtlistener.com/api/rest/v3/positions/52087/,,Owner/Practitioner,1,Stubbs Law Office,,,,,,,,
16094,Evan,Clay,Stubbs,r,w,https://www.courtlistener.com/api/rest/v3/positions/52088/,,Owner/Practitioner,1,Stubbs Law Office,,,,,,,,
16094,Evan,Clay,Stubbs,r,w,https://www.courtlistener.com/api/rest/v3/positions/52085/,prac,,1,Norton & Wood,,,,,,,,
16094,Evan,Clay,Stubbs,r,w,https://www.courtlistener.com/api/rest/v3/positions/52086/,prac,,1,Norton & Wood,,,,,,,,
16094,Evan,Clay,Stubbs,r,w,https://www.courtlistener.com/api/rest/v3/positions/52087/,prac,,1,Norton & Wood,,,,,,,,
16094,Evan,Clay,Stubbs,r,w,https://www.courtlistener.com/api/rest/v3/positions/52088/,prac,,1,Norton & Wood,,,,,,,,
16092,Cathleen,M.,Stryker,r,w,https://www.courtlistener.com/api/rest/v3/positions/52083/,,Associate then Partner,1,"Ball & Weed, P.C.",,,,,,,,
16092,Cathleen,M.,Stryker,r,w,https://www.courtlistener.com/api/rest/v3/positions/52084/,,Associate then Partner,1,"Ball & Weed, P.C.",,,,,,,,
16092,Cathleen,M.,Stryker,r,w,https://www.courtlistener.com/api/rest/v3/positions/52083/,pres-jud,,2,,,2011-01-01,2022-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct225/,texdistct225,Tex. 224th Jud. Dist. Ct.,Texas 224th Judicial District Court,http://www.bexar.org/judges/DistrictCourt224.html
16092,Cathleen,M.,Stryker,r,w,https://www.courtlistener.com/api/rest/v3/positions/52084/,pres-jud,,2,,,2011-01-01,2022-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct225/,texdistct225,Tex. 224th Jud. Dist. Ct.,Texas 224th Judicial District Court,http://www.bexar.org/judges/DistrictCourt224.html
16091,Earl,Bishop,Stover,r,w,https://www.courtlistener.com/api/rest/v3/positions/52074/,prac,,1,Private Practice,,1980-01-01,1997-01-01,,,,,
16091,Earl,Bishop,Stover,r,w,https://www.courtlistener.com/api/rest/v3/positions/52075/,prac,,1,Private Practice,,1980-01-01,1997-01-01,,,,,
16091,Earl,Bishop,Stover,r,w,https://www.courtlistener.com/api/rest/v3/positions/52076/,prac,,1,Private Practice,,1980-01-01,1997-01-01,,,,,
16091,Earl,Bishop,Stover,r,w,https://www.courtlistener.com/api/rest/v3/positions/52077/,prac,,1,Private Practice,,1980-01-01,1997-01-01,,,,,
16091,Earl,Bishop,Stover,r,w,https://www.courtlistener.com/api/rest/v3/positions/52078/,prac,,1,Private Practice,,1980-01-01,1997-01-01,,,,,
16091,Earl,Bishop,Stover,r,w,https://www.courtlistener.com/api/rest/v3/positions/52079/,prac,,1,Private Practice,,1980-01-01,1997-01-01,,,,,
16091,Earl,Bishop,Stover,r,w,https://www.courtlistener.com/api/rest/v3/positions/52080/,prac,,1,Private Practice,,1980-01-01,1997-01-01,,,,,
16091,Earl,Bishop,Stover,r,w,https://www.courtlistener.com/api/rest/v3/positions/52082/,prac,,1,Private Practice,,1980-01-01,1997-01-01,,,,,
16091,Earl,Bishop,Stover,r,w,https://www.courtlistener.com/api/rest/v3/positions/52081/,prac,,1,Private Practice,,1980-01-01,1997-01-01,,,,,
16091,Earl,Bishop,Stover,r,w,https://www.courtlistener.com/api/rest/v3/positions/52074/,clerk,,2,,,1978-01-01,1980-01-01,https://www.courtlistener.com/api/rest/v3/courts/txed/,txed,E.D. Texas,"District Court, E.D. Texas",http://www.txed.uscourts.gov/
16091,Earl,Bishop,Stover,r,w,https://www.courtlistener.com/api/rest/v3/positions/52075/,clerk,,2,,,1978-01-01,1980-01-01,https://www.courtlistener.com/api/rest/v3/courts/txed/,txed,E.D. Texas,"District Court, E.D. Texas",http://www.txed.uscourts.gov/
16091,Earl,Bishop,Stover,r,w,https://www.courtlistener.com/api/rest/v3/positions/52076/,clerk,,2,,,1978-01-01,1980-01-01,https://www.courtlistener.com/api/rest/v3/courts/txed/,txed,E.D. Texas,"District Court, E.D. Texas",http://www.txed.uscourts.gov/
16091,Earl,Bishop,Stover,r,w,https://www.courtlistener.com/api/rest/v3/positions/52077/,clerk,,2,,,1978-01-01,1980-01-01,https://www.courtlistener.com/api/rest/v3/courts/txed/,txed,E.D. Texas,"District Court, E.D. Texas",http://www.txed.uscourts.gov/
16091,Earl,Bishop,Stover,r,w,https://www.courtlistener.com/api/rest/v3/positions/52078/,clerk,,2,,,1978-01-01,1980-01-01,https://www.courtlistener.com/api/rest/v3/courts/txed/,txed,E.D. Texas,"District Court, E.D. Texas",http://www.txed.uscourts.gov/
16091,Earl,Bishop,Stover,r,w,https://www.courtlistener.com/api/rest/v3/positions/52079/,clerk,,2,,,1978-01-01,1980-01-01,https://www.courtlistener.com/api/rest/v3/courts/txed/,txed,E.D. Texas,"District Court, E.D. Texas",http://www.txed.uscourts.gov/
16091,Earl,Bishop,Stover,r,w,https://www.courtlistener.com/api/rest/v3/positions/52080/,clerk,,2,,,1978-01-01,1980-01-01,https://www.courtlistener.com/api/rest/v3/courts/txed/,txed,E.D. Texas,"District Court, E.D. Texas",http://www.txed.uscourts.gov/
16091,Earl,Bishop,Stover,r,w,https://www.courtlistener.com/api/rest/v3/positions/52082/,clerk,,2,,,1978-01-01,1980-01-01,https://www.courtlistener.com/api/rest/v3/courts/txed/,txed,E.D. Texas,"District Court, E.D. Texas",http://www.txed.uscourts.gov/
16091,Earl,Bishop,Stover,r,w,https://www.courtlistener.com/api/rest/v3/positions/52081/,clerk,,2,,,1978-01-01,1980-01-01,https://www.courtlistener.com/api/rest/v3/courts/txed/,txed,E.D. Texas,"District Court, E.D. Texas",http://www.txed.uscourts.gov/
16091,Earl,Bishop,Stover,r,w,https://www.courtlistener.com/api/rest/v3/positions/52074/,pres-jud,,2,,,2021-01-01,2024-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct89/,texdistct89,Tex. 88th Jud. Dist. Ct.,Texas 88th Judicial District Court,http://www.co.tyler.tx.us/
16091,Earl,Bishop,Stover,r,w,https://www.courtlistener.com/api/rest/v3/positions/52075/,pres-jud,,2,,,2021-01-01,2024-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct89/,texdistct89,Tex. 88th Jud. Dist. Ct.,Texas 88th Judicial District Court,http://www.co.tyler.tx.us/
16091,Earl,Bishop,Stover,r,w,https://www.courtlistener.com/api/rest/v3/positions/52076/,pres-jud,,2,,,2021-01-01,2024-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct89/,texdistct89,Tex. 88th Jud. Dist. Ct.,Texas 88th Judicial District Court,http://www.co.tyler.tx.us/
16091,Earl,Bishop,Stover,r,w,https://www.courtlistener.com/api/rest/v3/positions/52077/,pres-jud,,2,,,2021-01-01,2024-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct89/,texdistct89,Tex. 88th Jud. Dist. Ct.,Texas 88th Judicial District Court,http://www.co.tyler.tx.us/
16091,Earl,Bishop,Stover,r,w,https://www.courtlistener.com/api/rest/v3/positions/52078/,pres-jud,,2,,,2021-01-01,2024-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct89/,texdistct89,Tex. 88th Jud. Dist. Ct.,Texas 88th Judicial District Court,http://www.co.tyler.tx.us/
16091,Earl,Bishop,Stover,r,w,https://www.courtlistener.com/api/rest/v3/positions/52079/,pres-jud,,2,,,2021-01-01,2024-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct89/,texdistct89,Tex. 88th Jud. Dist. Ct.,Texas 88th Judicial District Court,http://www.co.tyler.tx.us/
16091,Earl,Bishop,Stover,r,w,https://www.courtlistener.com/api/rest/v3/positions/52080/,pres-jud,,2,,,2021-01-01,2024-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct89/,texdistct89,Tex. 88th Jud. Dist. Ct.,Texas 88th Judicial District Court,http://www.co.tyler.tx.us/
16091,Earl,Bishop,Stover,r,w,https://www.courtlistener.com/api/rest/v3/positions/52082/,pres-jud,,2,,,2021-01-01,2024-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct89/,texdistct89,Tex. 88th Jud. Dist. Ct.,Texas 88th Judicial District Court,http://www.co.tyler.tx.us/
16091,Earl,Bishop,Stover,r,w,https://www.courtlistener.com/api/rest/v3/positions/52081/,pres-jud,,2,,,2021-01-01,2024-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct89/,texdistct89,Tex. 88th Jud. Dist. Ct.,Texas 88th Judicial District Court,http://www.co.tyler.tx.us/
16091,Earl,Bishop,Stover,r,w,https://www.courtlistener.com/api/rest/v3/positions/52074/,pres-jud,,2,,,2017-01-01,2020-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct89/,texdistct89,Tex. 88th Jud. Dist. Ct.,Texas 88th Judicial District Court,http://www.co.tyler.tx.us/
16091,Earl,Bishop,Stover,r,w,https://www.courtlistener.com/api/rest/v3/positions/52075/,pres-jud,,2,,,2017-01-01,2020-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct89/,texdistct89,Tex. 88th Jud. Dist. Ct.,Texas 88th Judicial District Court,http://www.co.tyler.tx.us/
16091,Earl,Bishop,Stover,r,w,https://www.courtlistener.com/api/rest/v3/positions/52076/,pres-jud,,2,,,2017-01-01,2020-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct89/,texdistct89,Tex. 88th Jud. Dist. Ct.,Texas 88th Judicial District Court,http://www.co.tyler.tx.us/
16091,Earl,Bishop,Stover,r,w,https://www.courtlistener.com/api/rest/v3/positions/52077/,pres-jud,,2,,,2017-01-01,2020-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct89/,texdistct89,Tex. 88th Jud. Dist. Ct.,Texas 88th Judicial District Court,http://www.co.tyler.tx.us/
16091,Earl,Bishop,Stover,r,w,https://www.courtlistener.com/api/rest/v3/positions/52078/,pres-jud,,2,,,2017-01-01,2020-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct89/,texdistct89,Tex. 88th Jud. Dist. Ct.,Texas 88th Judicial District Court,http://www.co.tyler.tx.us/
16091,Earl,Bishop,Stover,r,w,https://www.courtlistener.com/api/rest/v3/positions/52079/,pres-jud,,2,,,2017-01-01,2020-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct89/,texdistct89,Tex. 88th Jud. Dist. Ct.,Texas 88th Judicial District Court,http://www.co.tyler.tx.us/
16091,Earl,Bishop,Stover,r,w,https://www.courtlistener.com/api/rest/v3/positions/52080/,pres-jud,,2,,,2017-01-01,2020-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct89/,texdistct89,Tex. 88th Jud. Dist. Ct.,Texas 88th Judicial District Court,http://www.co.tyler.tx.us/
16091,Earl,Bishop,Stover,r,w,https://www.courtlistener.com/api/rest/v3/positions/52082/,pres-jud,,2,,,2017-01-01,2020-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct89/,texdistct89,Tex. 88th Jud. Dist. Ct.,Texas 88th Judicial District Court,http://www.co.tyler.tx.us/
16091,Earl,Bishop,Stover,r,w,https://www.courtlistener.com/api/rest/v3/positions/52081/,pres-jud,,2,,,2017-01-01,2020-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct89/,texdistct89,Tex. 88th Jud. Dist. Ct.,Texas 88th Judicial District Court,http://www.co.tyler.tx.us/
16091,Earl,Bishop,Stover,r,w,https://www.courtlistener.com/api/rest/v3/positions/52074/,pres-jud,,2,,,2013-01-01,2016-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct90/,texdistct90,Tex. 89th Jud. Dist. Ct.,Texas 89th Judicial District Court,https://wichitacountytx.com/locations/89th-district-court/
16091,Earl,Bishop,Stover,r,w,https://www.courtlistener.com/api/rest/v3/positions/52075/,pres-jud,,2,,,2013-01-01,2016-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct90/,texdistct90,Tex. 89th Jud. Dist. Ct.,Texas 89th Judicial District Court,https://wichitacountytx.com/locations/89th-district-court/
16091,Earl,Bishop,Stover,r,w,https://www.courtlistener.com/api/rest/v3/positions/52076/,pres-jud,,2,,,2013-01-01,2016-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct90/,texdistct90,Tex. 89th Jud. Dist. Ct.,Texas 89th Judicial District Court,https://wichitacountytx.com/locations/89th-district-court/
16091,Earl,Bishop,Stover,r,w,https://www.courtlistener.com/api/rest/v3/positions/52077/,pres-jud,,2,,,2013-01-01,2016-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct90/,texdistct90,Tex. 89th Jud. Dist. Ct.,Texas 89th Judicial District Court,https://wichitacountytx.com/locations/89th-district-court/
16091,Earl,Bishop,Stover,r,w,https://www.courtlistener.com/api/rest/v3/positions/52078/,pres-jud,,2,,,2013-01-01,2016-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct90/,texdistct90,Tex. 89th Jud. Dist. Ct.,Texas 89th Judicial District Court,https://wichitacountytx.com/locations/89th-district-court/
16091,Earl,Bishop,Stover,r,w,https://www.courtlistener.com/api/rest/v3/positions/52079/,pres-jud,,2,,,2013-01-01,2016-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct90/,texdistct90,Tex. 89th Jud. Dist. Ct.,Texas 89th Judicial District Court,https://wichitacountytx.com/locations/89th-district-court/
16091,Earl,Bishop,Stover,r,w,https://www.courtlistener.com/api/rest/v3/positions/52080/,pres-jud,,2,,,2013-01-01,2016-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct90/,texdistct90,Tex. 89th Jud. Dist. Ct.,Texas 89th Judicial District Court,https://wichitacountytx.com/locations/89th-district-court/
16091,Earl,Bishop,Stover,r,w,https://www.courtlistener.com/api/rest/v3/positions/52082/,pres-jud,,2,,,2013-01-01,2016-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct90/,texdistct90,Tex. 89th Jud. Dist. Ct.,Texas 89th Judicial District Court,https://wichitacountytx.com/locations/89th-district-court/
16091,Earl,Bishop,Stover,r,w,https://www.courtlistener.com/api/rest/v3/positions/52081/,pres-jud,,2,,,2013-01-01,2016-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct90/,texdistct90,Tex. 89th Jud. Dist. Ct.,Texas 89th Judicial District Court,https://wichitacountytx.com/locations/89th-district-court/
16091,Earl,Bishop,Stover,r,w,https://www.courtlistener.com/api/rest/v3/positions/52074/,pres-jud,,2,,,2009-01-01,2012-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct89/,texdistct89,Tex. 88th Jud. Dist. Ct.,Texas 88th Judicial District Court,http://www.co.tyler.tx.us/
16091,Earl,Bishop,Stover,r,w,https://www.courtlistener.com/api/rest/v3/positions/52075/,pres-jud,,2,,,2009-01-01,2012-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct89/,texdistct89,Tex. 88th Jud. Dist. Ct.,Texas 88th Judicial District Court,http://www.co.tyler.tx.us/
16091,Earl,Bishop,Stover,r,w,https://www.courtlistener.com/api/rest/v3/positions/52076/,pres-jud,,2,,,2009-01-01,2012-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct89/,texdistct89,Tex. 88th Jud. Dist. Ct.,Texas 88th Judicial District Court,http://www.co.tyler.tx.us/
16091,Earl,Bishop,Stover,r,w,https://www.courtlistener.com/api/rest/v3/positions/52077/,pres-jud,,2,,,2009-01-01,2012-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct89/,texdistct89,Tex. 88th Jud. Dist. Ct.,Texas 88th Judicial District Court,http://www.co.tyler.tx.us/
16091,Earl,Bishop,Stover,r,w,https://www.courtlistener.com/api/rest/v3/positions/52078/,pres-jud,,2,,,2009-01-01,2012-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct89/,texdistct89,Tex. 88th Jud. Dist. Ct.,Texas 88th Judicial District Court,http://www.co.tyler.tx.us/
16091,Earl,Bishop,Stover,r,w,https://www.courtlistener.com/api/rest/v3/positions/52079/,pres-jud,,2,,,2009-01-01,2012-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct89/,texdistct89,Tex. 88th Jud. Dist. Ct.,Texas 88th Judicial District Court,http://www.co.tyler.tx.us/
16091,Earl,Bishop,Stover,r,w,https://www.courtlistener.com/api/rest/v3/positions/52080/,pres-jud,,2,,,2009-01-01,2012-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct89/,texdistct89,Tex. 88th Jud. Dist. Ct.,Texas 88th Judicial District Court,http://www.co.tyler.tx.us/
16091,Earl,Bishop,Stover,r,w,https://www.courtlistener.com/api/rest/v3/positions/52082/,pres-jud,,2,,,2009-01-01,2012-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct89/,texdistct89,Tex. 88th Jud. Dist. Ct.,Texas 88th Judicial District Court,http://www.co.tyler.tx.us/
16091,Earl,Bishop,Stover,r,w,https://www.courtlistener.com/api/rest/v3/positions/52081/,pres-jud,,2,,,2009-01-01,2012-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct89/,texdistct89,Tex. 88th Jud. Dist. Ct.,Texas 88th Judicial District Court,http://www.co.tyler.tx.us/
16091,Earl,Bishop,Stover,r,w,https://www.courtlistener.com/api/rest/v3/positions/52074/,pres-jud,,2,,,2005-01-01,2008-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct89/,texdistct89,Tex. 88th Jud. Dist. Ct.,Texas 88th Judicial District Court,http://www.co.tyler.tx.us/
16091,Earl,Bishop,Stover,r,w,https://www.courtlistener.com/api/rest/v3/positions/52075/,pres-jud,,2,,,2005-01-01,2008-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct89/,texdistct89,Tex. 88th Jud. Dist. Ct.,Texas 88th Judicial District Court,http://www.co.tyler.tx.us/
16091,Earl,Bishop,Stover,r,w,https://www.courtlistener.com/api/rest/v3/positions/52076/,pres-jud,,2,,,2005-01-01,2008-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct89/,texdistct89,Tex. 88th Jud. Dist. Ct.,Texas 88th Judicial District Court,http://www.co.tyler.tx.us/
16091,Earl,Bishop,Stover,r,w,https://www.courtlistener.com/api/rest/v3/positions/52077/,pres-jud,,2,,,2005-01-01,2008-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct89/,texdistct89,Tex. 88th Jud. Dist. Ct.,Texas 88th Judicial District Court,http://www.co.tyler.tx.us/
16091,Earl,Bishop,Stover,r,w,https://www.courtlistener.com/api/rest/v3/positions/52078/,pres-jud,,2,,,2005-01-01,2008-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct89/,texdistct89,Tex. 88th Jud. Dist. Ct.,Texas 88th Judicial District Court,http://www.co.tyler.tx.us/
16091,Earl,Bishop,Stover,r,w,https://www.courtlistener.com/api/rest/v3/positions/52079/,pres-jud,,2,,,2005-01-01,2008-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct89/,texdistct89,Tex. 88th Jud. Dist. Ct.,Texas 88th Judicial District Court,http://www.co.tyler.tx.us/
16091,Earl,Bishop,Stover,r,w,https://www.courtlistener.com/api/rest/v3/positions/52080/,pres-jud,,2,,,2005-01-01,2008-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct89/,texdistct89,Tex. 88th Jud. Dist. Ct.,Texas 88th Judicial District Court,http://www.co.tyler.tx.us/
16091,Earl,Bishop,Stover,r,w,https://www.courtlistener.com/api/rest/v3/positions/52082/,pres-jud,,2,,,2005-01-01,2008-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct89/,texdistct89,Tex. 88th Jud. Dist. Ct.,Texas 88th Judicial District Court,http://www.co.tyler.tx.us/
16091,Earl,Bishop,Stover,r,w,https://www.courtlistener.com/api/rest/v3/positions/52081/,pres-jud,,2,,,2005-01-01,2008-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct89/,texdistct89,Tex. 88th Jud. Dist. Ct.,Texas 88th Judicial District Court,http://www.co.tyler.tx.us/
16091,Earl,Bishop,Stover,r,w,https://www.courtlistener.com/api/rest/v3/positions/52074/,pres-jud,,2,,,2001-01-01,2004-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct89/,texdistct89,Tex. 88th Jud. Dist. Ct.,Texas 88th Judicial District Court,http://www.co.tyler.tx.us/
16091,Earl,Bishop,Stover,r,w,https://www.courtlistener.com/api/rest/v3/positions/52075/,pres-jud,,2,,,2001-01-01,2004-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct89/,texdistct89,Tex. 88th Jud. Dist. Ct.,Texas 88th Judicial District Court,http://www.co.tyler.tx.us/
16091,Earl,Bishop,Stover,r,w,https://www.courtlistener.com/api/rest/v3/positions/52076/,pres-jud,,2,,,2001-01-01,2004-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct89/,texdistct89,Tex. 88th Jud. Dist. Ct.,Texas 88th Judicial District Court,http://www.co.tyler.tx.us/
16091,Earl,Bishop,Stover,r,w,https://www.courtlistener.com/api/rest/v3/positions/52077/,pres-jud,,2,,,2001-01-01,2004-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct89/,texdistct89,Tex. 88th Jud. Dist. Ct.,Texas 88th Judicial District Court,http://www.co.tyler.tx.us/
16091,Earl,Bishop,Stover,r,w,https://www.courtlistener.com/api/rest/v3/positions/52078/,pres-jud,,2,,,2001-01-01,2004-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct89/,texdistct89,Tex. 88th Jud. Dist. Ct.,Texas 88th Judicial District Court,http://www.co.tyler.tx.us/
16091,Earl,Bishop,Stover,r,w,https://www.courtlistener.com/api/rest/v3/positions/52079/,pres-jud,,2,,,2001-01-01,2004-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct89/,texdistct89,Tex. 88th Jud. Dist. Ct.,Texas 88th Judicial District Court,http://www.co.tyler.tx.us/
16091,Earl,Bishop,Stover,r,w,https://www.courtlistener.com/api/rest/v3/positions/52080/,pres-jud,,2,,,2001-01-01,2004-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct89/,texdistct89,Tex. 88th Jud. Dist. Ct.,Texas 88th Judicial District Court,http://www.co.tyler.tx.us/
16091,Earl,Bishop,Stover,r,w,https://www.courtlistener.com/api/rest/v3/positions/52082/,pres-jud,,2,,,2001-01-01,2004-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct89/,texdistct89,Tex. 88th Jud. Dist. Ct.,Texas 88th Judicial District Court,http://www.co.tyler.tx.us/
16091,Earl,Bishop,Stover,r,w,https://www.courtlistener.com/api/rest/v3/positions/52081/,pres-jud,,2,,,2001-01-01,2004-12-31,https://www.courtlistener.com/api/rest/v3/courts/texdistct89/,texdistct89,Tex. 88th Jud. Dist. Ct.,Texas 88th Judicial District Court,http://www.co.tyler.tx.us/
